_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,label,value,orig__golden,category,is_adi,is_premium,is_twin,label_gold,label_gold_reason,model_id,msid,new_model_is_positive,prediction_date,score,snorkel_prediction,sub_category,twin_type,type,url,new_label
2816221666,FALSE,finalized,3,8/16/2020 13:06:52,1,1,,Accommodation,0,1,1,,,sc-experience,ded6cc0b-ba43-4aab-8bb8-65119565a7d1,1,00:00.0,0.083197852,,Hotel,twin,easy,https://andygeorgerobinson.wixsite.com/glengoulandie,
2816221667,FALSE,finalized,3,8/16/2020 13:08:59,1,1,,Sports and Recreation,1,1,1,,,sc-experience,903729c1-e68b-4c6a-910b-dfcb7b2eca10,1,00:00.0,0.209609871,,Travel-Leisure,twin,easy,https://piggywalkhk.wixsite.com/walkhk,
2816221671,FALSE,finalized,4,8/16/2020 13:05:19,1,0.7423,,Accommodation,0,1,1,,,sc-experience,cff4444f-34f0-4148-ada2-fb336adef44e,0,00:00.0,0.031222991,,Vacation Home Rental,twin,hard,https://tanybrynholidaycot.wixsite.com/mysite,
2816220145,FALSE,in progress,3,8/16/2020 13:11:12,1,0.6426,,Transportation,0,1,1,,,sc-experience,97f80e34-7894-4201-bdf7-e3f3d7df3883,1,00:00.0,0.110616574,,Transportation services,twin,easy,https://paddlesoutdoor19.wixsite.com/website,
2816221672,FALSE,finalized,4,8/16/2020 13:09:59,1,0.7702,,Sports and Recreation,0,0,1,,,sc-experience,07c2dbac-1d17-4a6f-ab5a-7a7138e8585e,1,00:00.0,0.169777709,,Travel-Leisure,twin,easy,https://8andone.wixsite.com/mysite,
2816220149,FALSE,in progress,3,8/16/2020 13:10:07,1,0.6565,,Sports and Recreation,0,0,1,,,sc-experience,a5ba827d-4afb-41bf-8f9b-b53f3d806166,1,00:00.0,0.207574764,,Travel-Leisure,twin,easy,https://christoskapetanaki.wixsite.com/website,
2816221673,FALSE,in progress,2,,1,1,,Sports and Recreation,0,0,1,,,sc-experience,a1d85093-e8d4-42f8-b213-04609b3744a6,1,00:00.0,0.240582765,,Travel-Leisure,twin,easy,https://carlyhelena94.wixsite.com/mysite,
2816221674,FALSE,in progress,2,,1,1,,Sports and Recreation,1,0,1,,,sc-experience,5226b2b9-3e2b-4593-b51b-e1acfeade475,0,00:00.0,0.042933063,,Travel-Leisure,twin,hard,https://ashleekyser.wixsite.com/underthesun-blog,
2816220153,FALSE,finalized,4,8/16/2020 13:05:49,1,0.5247,,Sports and Recreation,1,0,1,,,sc-experience,555eb554-4c8a-4a56-bced-86fe17ae28d0,1,00:00.0,0.091425996,,Travel-Leisure,twin,easy,https://prajwalb440.wixsite.com/heavenfly,
2816220155,FALSE,in progress,3,8/16/2020 13:11:39,1,0.65,,Sports and Recreation,0,1,1,,,sc-experience,e5b3eca5-1431-4689-9d36-c98b769df341,1,00:00.0,0.220847236,,Travel-Leisure,twin,easy,https://alvaradoseba.wixsite.com/southernpatagonia,
2816221678,FALSE,in progress,2,,1,1,,Accommodation,0,0,1,,,sc-experience,5716af9a-f0c3-4e70-a690-c4a7e5eb236e,0,00:00.0,0.032323928,,Hotel,twin,hard,https://haugvalla.wixsite.com/baan-emma3,
2816220167,FALSE,finalized,5,8/16/2020 13:07:59,1,0.5866,,Sports and Recreation,1,0,1,,,sc-experience,5dba0966-0d74-462b-864d-143330a8694d,1,00:00.0,0.177570561,,Travel-Leisure,twin,easy,https://sales67341.wixsite.com/website,
2816220171,FALSE,in progress,3,8/16/2020 13:10:08,1,0.6943,,Sports and Recreation,0,1,1,,,sc-experience,a74e56ed-3057-40b4-a88a-f9c9ef71ae8c,0,00:00.0,0.057847467,,Travel-Leisure,twin,hard,https://arnobbanerjee.wixsite.com/explore,
2816220174,FALSE,in progress,3,8/16/2020 13:10:08,1,0.6563,,Accommodation,0,1,1,,,sc-experience,4568900e-5814-4e63-b3dc-c4b79f9ae76c,0,00:00.0,0.042287839,,Hotel,twin,hard,https://swallows0.wixsite.com/mysite,
2816220178,FALSE,in progress,2,,1,0.5178,,Sports and Recreation,1,0,1,,,sc-experience,90a4c7b8-2894-406c-bf2b-16b32c25c93d,0,00:00.0,0.040539467,,Travel-Leisure,twin,hard,https://jimtom198725.wixsite.com/fresnotopten,
2816221683,FALSE,finalized,3,8/16/2020 13:05:36,1,1,,Sports and Recreation,0,0,1,,,sc-experience,7cf853a2-3f8b-43c5-a337-77b07a17997f,1,00:00.0,0.21040067,,Travel-Leisure,twin,easy,https://touringbay.wixsite.com/mysite-1,
2816221684,FALSE,finalized,5,8/16/2020 13:06:00,1,0.7865,,Sports and Recreation,0,0,1,,,sc-experience,56801818-3219-49fc-8820-36332c83d6c6,1,00:00.0,0.110565147,,Travel-Leisure,twin,easy,https://shivanithakur693.wixsite.com/tangowidtan,
2816221689,FALSE,finalized,3,8/16/2020 13:11:04,1,1,,Sports and Recreation,1,0,1,,,sc-experience,d597ddeb-1a96-4dbb-9d44-4188aebee58e,1,00:00.0,0.151836124,,Travel-Leisure,twin,easy,https://owenmicheal569.wixsite.com/travelbetter,
2816221693,FALSE,finalized,3,8/16/2020 13:08:28,1,1,,Sports and Recreation,0,0,1,,,sc-experience,65e825f5-93fb-4377-b4c6-5136d11fc920,1,00:00.0,0.121564688,,Travel-Leisure,twin,easy,https://patriciavelez007.wixsite.com/mysite-2,
2816220181,FALSE,in progress,4,8/16/2020 13:11:26,1,0.5056,,Sports and Recreation,0,1,1,,,sc-experience,8c224446-beb0-4b97-9f0a-6313dfb9bb59,0,00:00.0,0.035799485,,Travel-Leisure,twin,hard,https://web02279.wixsite.com/phnx,
2816221697,FALSE,in progress,2,,1,1,,Sports and Recreation,0,1,1,,,sc-experience,c929f625-50e4-4cd5-ab9c-a5877c503abf,1,00:00.0,0.243497127,,Travel-Leisure,twin,easy,https://israeletc.wixsite.com/israeletc,
2816221703,FALSE,finalized,3,8/16/2020 13:07:18,1,1,,Sports and Recreation,0,1,1,,,sc-experience,c7d9d1fe-e9eb-4177-a6c4-f19c55e0742a,1,00:00.0,0.124049175,,Travel-Leisure,twin,easy,https://ecoquestadventures.wixsite.com/camporicoziplining,
2816221705,FALSE,finalized,3,8/16/2020 13:04:25,1,1,,Sports and Recreation,1,0,1,,,sc-experience,2f7a94a3-f144-4f19-8958-56c17082b937,1,00:00.0,0.258414315,,Travel-Leisure,twin,easy,https://niaevans9.wixsite.com/travelonabudget,
2816220207,FALSE,in progress,3,8/16/2020 13:10:11,1,0.66,,Sports and Recreation,0,1,1,,,sc-experience,977e5bb4-8918-48db-84ad-5e798f9ab478,1,00:00.0,0.25083742,,Travel-Leisure,twin,easy,https://sheilatran1234.wixsite.com/mysite,
2816220208,FALSE,finalized,5,8/16/2020 13:09:01,1,0.6446,,Sports and Recreation,0,0,1,,,sc-experience,ccb3c91e-9c2c-42a7-bba9-a9e4edd48a80,1,00:00.0,0.193655476,,Travel-Leisure,twin,easy,https://bernardloots.wixsite.com/aridsafaris,
2816220210,FALSE,in progress,3,8/16/2020 13:11:44,1,0.6928,,Sports and Recreation,0,1,1,,,sc-experience,e90c2c96-1266-4b4e-bf1e-a3126282feac,0,00:00.0,0.008121191,,Sport practice,fuzzy twin,hard,https://agarwal1809.wixsite.com/healthletic,
2816221706,FALSE,finalized,3,8/16/2020 13:08:43,1,1,,Sports and Recreation,0,1,1,,,sc-experience,772b4e80-5d9a-4ff3-ad79-27c21724fa8c,1,00:00.0,0.197963936,,Travel-Leisure,twin,easy,https://luckylav18.wixsite.com/the-touring,
2816221707,FALSE,finalized,3,8/16/2020 13:10:05,1,1,,Sports and Recreation,0,1,1,,,sc-experience,5745ea8e-f239-4fb8-802c-41e2057d1ba9,1,00:00.0,0.173678618,,Travel-Leisure,twin,easy,https://vos2020.wixsite.com/website-2,
2816221713,FALSE,in progress,3,8/16/2020 13:08:06,1,0.7323,,Entertainment,0,1,1,,,sc-experience,e062ef45-fb46-44c5-9801-425aa71d8412,0,00:00.0,0.054051135,,Hobbies,fuzzy twin,hard,https://golfgrade.wixsite.com/ppgnew,
2816221716,FALSE,finalized,3,8/16/2020 13:06:26,1,1,,Sports and Recreation,1,0,1,,,sc-experience,266dee85-6797-4e3f-96c6-18bd9a00daed,1,00:00.0,0.178487102,,Travel-Leisure,twin,easy,https://stourandtravels.wixsite.com/stourandtravels,
2816221718,FALSE,in progress,4,8/16/2020 13:10:52,1,0.7367,,Sports and Recreation,0,0,1,,,sc-experience,f4549a1d-cd93-445e-a73f-8b96b8ff79b1,0,00:00.0,0.053611476,,Travel-Leisure,twin,hard,https://alphycafasia2009.wixsite.com/alphycafi,
2816221723,FALSE,in progress,2,,1,1,,Sports and Recreation,1,0,1,,,sc-experience,1c323347-da9d-4fb9-8f36-d992fc3e71fd,1,00:00.0,0.09142591,,Travel-Leisure,twin,easy,https://dol1584.wixsite.com/website,
2816221724,FALSE,finalized,3,8/16/2020 13:09:04,1,1,,Transportation,0,1,1,,,sc-experience,8ae09f67-5e43-43e1-8731-80b85534fd36,0,00:00.0,0.046399041,,Transportation services,twin,hard,https://mpowlette.wixsite.com/stpaulshedva,
2816221725,FALSE,finalized,4,8/16/2020 13:07:35,1,1,,Sports and Recreation,0,0,1,,,sc-experience,68670473-b950-4aff-8bec-16139f4f5d9d,1,00:00.0,0.214045437,,Travel-Leisure,twin,easy,https://jakplatil.wixsite.com/bcnfreetour,
2816221727,FALSE,in progress,2,,1,1,,Sports and Recreation,0,1,1,,,sc-experience,dbce2214-d24b-474c-82a6-e25cc9dff4b4,1,00:00.0,0.165048237,,Travel-Leisure,twin,easy,https://meganhalbe429.wixsite.com/megplanstravel,
2816220232,FALSE,in progress,2,,1,0.5,,Accommodation,0,1,1,,,sc-experience,036df071-36af-4c21-a252-0b4b98cfe35a,0,00:00.0,0.038339101,,Hotel,twin,hard,https://323robindrive.wixsite.com/mysite,
2816221740,FALSE,finalized,3,8/16/2020 13:09:01,1,1,,Sports and Recreation,0,0,1,,,sc-experience,0817539e-3bf2-484d-af93-6e4c50b1dfca,1,00:00.0,0.168894828,,Travel-Leisure,twin,easy,https://travelneers.wixsite.com/website,
2816220256,FALSE,finalized,5,8/16/2020 13:10:01,1,0.6198,,Sports and Recreation,1,0,1,,,sc-experience,7feccaf3-6ccf-4145-b450-ace84b9ffc24,0,00:00.0,0.059975374,,Travel-Leisure,twin,hard,https://jozmorton.wixsite.com/website,
2816221743,FALSE,in progress,2,,1,1,,Entertainment,0,0,1,,,sc-experience,eb451809-207a-435c-bebd-427c0d43d50e,0,00:00.0,0.023565798,,Hobbies,fuzzy twin,hard,https://chrisdurfey.wixsite.com/mysite,
2816220266,FALSE,in progress,2,,1,0.6873,,Sports and Recreation,0,0,1,,,sc-experience,f004011f-9c8c-414f-9b7b-15ea04cd824a,0,00:00.0,0.027895511,,Travel-Leisure,twin,hard,https://2021lydiaetheringt.wixsite.com/mysite,
2816221745,FALSE,finalized,3,8/16/2020 13:10:29,1,1,,Sports and Recreation,0,1,1,,,sc-experience,c378997e-2320-4bd5-bc71-0b0749630d8c,1,00:00.0,0.232174764,,Travel-Leisure,twin,easy,https://retavisser.wixsite.com/mysite,
2816220271,FALSE,finalized,4,8/16/2020 13:08:19,1,0.5195,,Sports and Recreation,0,1,1,,,sc-experience,107cc624-d83d-4da3-9799-c0dd0242cfd8,0,00:00.0,0.049967226,,Sporting goods store,fuzzy twin,hard,https://fbjcreations.wixsite.com/mysite,
2816221747,FALSE,in progress,2,,1,1,,Sports and Recreation,0,1,1,,,sc-experience,116a1b6f-e294-4ad0-87f5-3bcd1461d271,1,00:00.0,0.256633727,,Travel-Leisure,twin,easy,https://mariapanayiotou.wixsite.com/travellingandbeyond,
2816221749,FALSE,in progress,4,8/16/2020 13:08:05,1,0.7806,,Sports and Recreation,0,1,1,,,sc-experience,265e0cf1-2e8b-4efb-a62b-0c77ca6fa39b,1,00:00.0,0.145032017,,Travel-Leisure,twin,easy,https://joannamcbride.wixsite.com/guaranteeofcompany,
2816220277,FALSE,in progress,3,8/16/2020 13:10:11,1,0.65,,Sports and Recreation,0,1,1,,,sc-experience,41e75bb6-0af5-4c15-9a38-a7a253dcd07d,1,00:00.0,0.171387126,,Travel-Leisure,twin,easy,https://geyermatti.wixsite.com/berlinprivatetours,
2816221751,FALSE,in progress,2,,1,1,,Sports and Recreation,0,0,1,,,sc-experience,6d6c3b31-258d-4920-bd8f-9888e17af260,1,00:00.0,0.258099351,,Travel-Leisure,twin,easy,https://salmasafaritravel.wixsite.com/mysite,
2816220280,FALSE,in progress,3,8/16/2020 13:11:21,1,0.6325,,Sports and Recreation,0,0,1,,,sc-experience,688c7413-cc63-4a17-8a07-d326c42a06d7,0,00:00.0,0.04666841,,Travel-Leisure,twin,hard,https://robertf65.wixsite.com/website,
2816221753,FALSE,finalized,3,8/16/2020 13:09:01,1,1,,Sports and Recreation,1,0,1,,,sc-experience,875981e1-4927-4b31-baba-9eaa70d66edb,1,00:00.0,0.168014352,,Travel-Leisure,twin,easy,https://rheashetty000.wixsite.com/website,
2816221758,FALSE,finalized,3,8/16/2020 13:09:27,1,1,,Sports and Recreation,0,0,1,,,sc-experience,70191ad3-555e-4624-ac2d-92f011ccac9c,1,00:00.0,0.216033236,,Travel-Leisure,twin,easy,https://usabe2000.wixsite.com/paradisetravels,
2816220281,FALSE,finalized,5,8/16/2020 13:07:54,1,0.5899,,Sports and Recreation,1,0,1,,,sc-experience,e6cded64-4ff0-4ead-826a-788b2a2e0f4d,1,00:00.0,0.241954581,,Travel-Leisure,twin,easy,https://ahmedfareez.wixsite.com/bandointegratedservi,
2816221766,FALSE,finalized,3,8/16/2020 13:09:18,1,1,,Sports and Recreation,0,1,1,,,sc-experience,d2d6fbe6-f641-4b97-9c65-7de5a013c9fb,1,00:00.0,0.226739318,,Travel-Leisure,twin,easy,https://derrick995.wixsite.com/mysite,
2816221774,FALSE,finalized,3,8/16/2020 13:08:59,1,1,,Sports and Recreation,1,1,1,,,sc-experience,c9499a20-effa-409b-b737-24a7f1300110,0,00:00.0,0.049723431,,Sport practice,fuzzy twin,hard,https://waveofchange4.wixsite.com/website-1,
2816221781,FALSE,in progress,3,8/16/2020 13:10:50,1,0.7059,,Sports and Recreation,1,0,1,,,sc-experience,bdd06749-2589-4665-8f42-bec59b5549f9,1,00:00.0,0.245278308,,Travel-Leisure,twin,easy,https://ragamanji76.wixsite.com/realtravel,
2816221782,FALSE,finalized,4,8/16/2020 13:11:21,1,0.7894,,Sports and Recreation,0,0,1,,,sc-experience,4e84a6e8-1814-4432-ac8b-8e5afffe4594,1,00:00.0,0.229413488,,Travel-Leisure,twin,easy,https://matiktravel.wixsite.com/website-1,
2816221784,FALSE,finalized,3,8/16/2020 13:10:19,1,1,,Sports and Recreation,0,1,1,,,sc-experience,3895e6c0-7755-4086-a76c-344bdede8254,1,00:00.0,0.18501006,,Travel-Leisure,twin,easy,https://mike0186.wixsite.com/website-1,
2816221786,FALSE,finalized,3,8/16/2020 13:10:05,1,1,,Sports and Recreation,1,0,1,,,sc-experience,29716945-d39a-4546-8b19-c4a538a34bab,1,00:00.0,0.251296161,,Travel-Leisure,twin,easy,https://luckytrip.wixsite.com/chinese,
2816221789,FALSE,finalized,3,8/16/2020 13:09:10,1,1,,Sports and Recreation,0,0,1,,,sc-experience,bd0ec5fb-a7f4-4247-810a-0fccc9934af3,1,00:00.0,0.217097474,,Travel-Leisure,twin,easy,https://werner374.wixsite.com/website-1,
2816221794,FALSE,finalized,3,8/16/2020 13:05:37,1,1,,Sports and Recreation,0,1,1,,,sc-experience,27b8cb6d-1443-43ab-b660-5a82a02d7fb2,1,00:00.0,0.222647091,,Travel-Leisure,twin,easy,https://abigailmancera77.wixsite.com/website-1,
2816220283,FALSE,in progress,3,8/16/2020 13:10:29,1,0.6667,,Accommodation,0,1,1,,,sc-experience,157553b1-f9a2-46ab-a21b-8dd09a3dcbf5,0,00:00.0,0.032059987,,Resort,twin,hard,https://fireflyguy.wixsite.com/driftwood-inn,
2816221795,FALSE,finalized,3,8/16/2020 13:07:59,1,1,,Sports and Recreation,0,0,1,,,sc-experience,8d073d94-2956-4daf-bf52-0c35e8f2c0cc,1,00:00.0,0.186419272,,Travel-Leisure,twin,easy,https://teksiair.wixsite.com/island-gateway,
2816221797,FALSE,finalized,3,8/16/2020 13:10:42,1,1,,Sports and Recreation,1,0,1,,,sc-experience,064d6e29-8c78-4dac-ada7-a73d14fe2c9c,1,00:00.0,0.179747771,,Travel-Leisure,twin,easy,https://rifatrifat3681.wixsite.com/mysite-2,
2816221799,FALSE,finalized,4,8/16/2020 13:05:57,1,0.7653,,Sports and Recreation,0,1,1,,,sc-experience,6df275d6-abca-440e-ac23-9aded865c0a7,1,00:00.0,0.197221357,,Travel-Leisure,twin,easy,https://mlevitz.wixsite.com/tozichronandbeyond,
2816221802,FALSE,finalized,3,8/16/2020 13:10:20,1,1,,Sports and Recreation,0,1,1,,,sc-experience,58245f84-b57d-48af-b6e9-d7c91e77527c,0,00:00.0,0.03486513,,Sporting goods store,fuzzy twin,hard,https://matthewmullins55.wixsite.com/website,
2816221808,FALSE,finalized,3,8/16/2020 13:04:42,1,1,,Sports and Recreation,1,1,1,,,sc-experience,cba4eda7-d9bb-4126-bc73-75bf6851a547,1,00:00.0,0.193898307,,Travel-Leisure,twin,easy,https://omercohen2.wixsite.com/website,
2816221810,FALSE,finalized,3,8/16/2020 13:05:03,1,1,,Sports and Recreation,0,1,1,,,sc-experience,53753981-eb05-4018-a2aa-d030e726c512,0,00:00.0,0.058393053,,Travel-Leisure,twin,hard,https://stevejohnpeel.wixsite.com/stephenpeel,
2816221812,FALSE,finalized,3,8/16/2020 13:07:57,1,1,,Accommodation,0,0,1,,,sc-experience,e67088d3-5f25-4659-8fea-4de12024602f,0,00:00.0,0.023248917,,Hotel,twin,hard,https://thomasjamesrose201.wixsite.com/tusayanvirtualmap,
2816220301,FALSE,in progress,3,8/16/2020 13:11:04,1,0.66,,Accommodation,0,1,1,,,sc-experience,cc0ade03-493b-4d3a-b0de-8f88bae7bbe3,1,00:00.0,0.109801017,,Hotel,twin,easy,https://roomscope.wixsite.com/rizin,
2816221815,FALSE,finalized,3,8/16/2020 13:06:59,1,1,,Sports and Recreation,0,1,1,,,sc-experience,ffcf91f4-7534-46ce-a2e4-65b79413a69a,1,00:00.0,0.203173113,,Travel-Leisure,twin,easy,https://dianawrightthompson.wixsite.com/dianasdreamvacations,
2816221820,FALSE,finalized,3,8/16/2020 13:11:23,1,1,,Accommodation,0,1,1,,,sc-experience,6992147a-3aa5-4ab9-a54b-dd66fc045f51,0,00:00.0,0.054958842,,Hotel,twin,hard,https://chris53656.wixsite.com/mysite,
2816220314,FALSE,finalized,5,8/16/2020 13:10:34,1,0.5952,,Accommodation,0,1,1,,,sc-experience,6e2e1796-b69b-4394-861c-0eff41226956,0,00:00.0,0.048227386,,Hotel,twin,hard,https://mikiashton.wixsite.com/chy-an-eglos,
2816221821,FALSE,finalized,3,8/16/2020 13:07:34,1,1,,Transportation,0,0,1,,,sc-experience,d0155a7a-f138-4203-b4c4-439a2bc8e757,1,00:00.0,0.195889946,,Transportation services,twin,easy,https://wotodorethymno.wixsite.com/wotodoinrethymno,
2816221827,FALSE,finalized,4,8/16/2020 13:09:00,1,0.7846,,Sports and Recreation,0,0,1,,,sc-experience,537cf614-1bee-4518-816e-14d0ff21559f,0,00:00.0,0.051149464,,Travel-Leisure,twin,hard,https://staysalao.wixsite.com/staysalao,
2816220326,FALSE,finalized,5,8/16/2020 13:08:23,1,0.59,,Sports and Recreation,0,1,1,,,sc-experience,a102c8ea-8f12-4b1e-b91e-e0ff32e62557,0,00:00.0,0.026554145,,Sport practice,fuzzy twin,hard,https://jakefarrenprice.wixsite.com/mysite,
2816221830,FALSE,finalized,3,8/16/2020 13:10:31,1,1,,Sports and Recreation,1,1,1,,,sc-experience,aa1bfe3c-6935-4cec-8037-ba51b5df5bb3,1,00:00.0,0.153886559,,Travel-Leisure,twin,easy,https://diorca0.wixsite.com/website,
2816221835,FALSE,finalized,3,8/16/2020 13:11:46,1,1,,Sports and Recreation,1,0,1,,,sc-experience,31fae5a5-fbcb-41cc-bcf7-0883a1c9a47c,1,00:00.0,0.282270557,,Travel-Leisure,twin,easy,https://mitzpartnership.wixsite.com/home,
2816220331,FALSE,in progress,3,8/16/2020 13:08:39,1,0.6617,,Sports and Recreation,1,1,1,,,sc-experience,3b0cd6c9-6943-4d89-bbaf-ee70abb1602a,1,00:00.0,0.163260588,,Travel-Leisure,twin,easy,https://venterestie.wixsite.com/website,
2816221836,FALSE,finalized,3,8/16/2020 13:04:23,1,1,,Sports and Recreation,0,1,1,,,sc-experience,43ca8c2d-a4c4-4e20-8dcf-4ec215eb4c5d,1,00:00.0,0.200162951,,Travel-Leisure,twin,easy,https://yachtingdestinations.wixsite.com/website,
2816221839,FALSE,finalized,4,8/16/2020 13:09:59,1,0.7683,,Sports and Recreation,0,0,1,,,sc-experience,5d1b3e4f-f00e-44df-ab6a-473b0d32244c,1,00:00.0,0.196305264,,Travel-Leisure,twin,easy,https://declanouthit.wixsite.com/website-1,
2816220337,FALSE,finalized,5,8/16/2020 13:07:15,1,0.6126,,Transportation,0,0,1,,,sc-experience,468cd1fb-4d84-45dc-af83-ec7fe2a8abff,0,00:00.0,0.016689708,,Transportation services,twin,hard,https://bookme12.wixsite.com/website,
2816221842,FALSE,finalized,3,8/16/2020 13:10:57,1,1,,Sports and Recreation,1,0,1,,,sc-experience,26848a87-df36-48b3-bcab-d5fa3c03f290,1,00:00.0,0.221919897,,Travel-Leisure,twin,easy,https://escapenspaces.wixsite.com/escapingspaces,
2816221844,FALSE,finalized,3,8/16/2020 13:07:13,1,1,,Sports and Recreation,0,0,1,,,sc-experience,be479936-8cd1-48cc-89f5-53655a9c1b87,1,00:00.0,0.213733321,,Travel-Leisure,twin,easy,https://alexiscastro4.wixsite.com/mysite,
2816220338,FALSE,finalized,5,8/16/2020 13:09:42,1,0.5942,,Accommodation,0,1,1,,,sc-experience,81396377-1006-4b25-b76b-cbc024f995b9,1,00:00.0,0.089486578,,Hotel,twin,easy,https://exploreperry.wixsite.com/perrynew,
2816221845,FALSE,finalized,3,8/16/2020 13:07:39,1,1,,Event Planning & Services,0,1,1,,,sc-experience,7be87aa1-57d8-4508-8d63-89b390398def,0,00:00.0,0.028012671,,Event,fuzzy twin,hard,https://oridagroup.wixsite.com/surreydowns-golfclub,
2816221846,FALSE,finalized,3,8/16/2020 13:09:48,1,1,,Sports and Recreation,1,0,1,,,sc-experience,568ef1e4-b43b-4969-a15c-cfd0caa27fc7,1,00:00.0,0.225595456,,Travel-Leisure,twin,easy,https://conuke.wixsite.com/conuke,
2816221849,FALSE,finalized,3,8/16/2020 13:09:24,1,1,,Sports and Recreation,1,1,1,,,sc-experience,16a50436-2b6c-45a9-981c-78976fff4bdb,1,00:00.0,0.270087364,,Travel-Leisure,twin,easy,https://infinityktravel.wixsite.com/website,
2816221853,FALSE,finalized,3,8/16/2020 13:06:11,1,1,,Sports and Recreation,1,0,1,,,sc-experience,c05c1c3f-4f5f-48d6-a829-d203a76a5c95,1,00:00.0,0.129514894,,Travel-Leisure,twin,easy,https://solo492.wixsite.com/website,
2816221858,FALSE,finalized,3,8/16/2020 13:11:39,1,1,,Sports and Recreation,1,0,1,,,sc-experience,6abfcd5d-1083-4db6-b42b-672279e2686c,1,00:00.0,0.169257231,,Travel-Leisure,twin,easy,https://bhardwajprateek09.wixsite.com/travelocity,
2816221860,FALSE,finalized,3,8/16/2020 13:06:42,1,1,,Sports and Recreation,0,0,1,,,sc-experience,67e631f9-a15a-4a94-b795-8cbc7aed2c0e,1,00:00.0,0.118236588,,Travel-Leisure,twin,easy,https://tawanda164.wixsite.com/mysite,
2816221863,FALSE,finalized,3,8/16/2020 13:08:00,1,1,,Transportation,0,1,1,,,sc-experience,69b5d948-737c-4d11-b7da-b8693e738d42,1,00:00.0,0.217820174,,Transportation services,twin,easy,https://abestx.wixsite.com/abestexperience,
2816221866,FALSE,finalized,3,8/16/2020 13:07:58,1,1,,Sports and Recreation,0,1,1,,,sc-experience,12fa8d31-f2cd-4cc1-8b71-b52b5f3d577f,1,00:00.0,0.153803835,,Travel-Leisure,twin,easy,https://emanuela58.wixsite.com/ilmiosito-1,
2816221868,FALSE,finalized,3,8/16/2020 13:11:46,1,1,,Sports and Recreation,1,0,1,,,sc-experience,56423d6a-8e31-4776-9de7-74efdd497da3,1,00:00.0,0.196824945,,Travel-Leisure,twin,easy,https://myerly2.wixsite.com/roxytravel,
2816220339,FALSE,in progress,3,8/16/2020 13:11:10,1,0.6491,,Transportation,0,1,1,,,sc-experience,9d33d8b1-46f6-4263-b617-f2e836ec1496,0,00:00.0,0.052156984,,Transportation services,twin,hard,https://jasonta71.wixsite.com/mysite-1,
2816221869,FALSE,finalized,3,8/16/2020 13:06:19,1,1,,Sports and Recreation,1,0,1,,,sc-experience,1dd03d05-87f2-4e6f-a73d-57325877418c,1,00:00.0,0.180475217,,Travel-Leisure,twin,easy,https://lawrencepruna99.wixsite.com/taravelbataantravela,
2816220351,FALSE,in progress,3,8/16/2020 13:10:41,1,0.6674,,Entertainment,0,1,1,,,sc-experience,15b26652-da55-45c8-9c14-f5a2b7f594c4,0,00:00.0,0.028193222,,Hobbies,fuzzy twin,hard,https://craigtclawson.wixsite.com/murrysvillegc,
2816221871,FALSE,finalized,5,8/16/2020 13:07:35,1,0.7992,,Transportation,0,1,1,,,sc-experience,b20ac5a1-02af-4d82-8297-c9169ac38319,1,00:00.0,0.089237336,,Transportation services,twin,easy,https://nielsm87.wixsite.com/mykonoscharterforfun,
2816221876,FALSE,finalized,3,8/16/2020 13:06:03,1,1,,Sports and Recreation,0,1,1,,,sc-experience,6f003b95-331c-4f48-89aa-34a9a3c253b2,1,00:00.0,0.169084042,,Travel-Leisure,twin,easy,https://guidtravel.wixsite.com/amsterdamfoodtales,
2816221880,FALSE,in progress,2,,1,1,,Sports and Recreation,0,1,1,,,sc-experience,5fab827f-4b63-40c5-a4c9-74dee434fe8b,0,00:00.0,0.041904903,,Sporting goods store,fuzzy twin,hard,https://ethankonkus.wixsite.com/survivaltimegear,
2816221885,FALSE,in progress,1,,1,1,,Sports and Recreation,1,0,1,,,sc-experience,35eb517d-6165-4cf6-89f6-d579809f0032,1,00:00.0,0.257630166,,Travel-Leisure,twin,easy,https://nethratravelscbe.wixsite.com/explore,
2816220362,FALSE,in progress,3,8/16/2020 13:11:46,1,0.6524,,Sports and Recreation,0,0,1,,,sc-experience,f37a21a2-a4e6-4478-9f19-c45b85551884,1,00:00.0,0.184530116,,Travel-Leisure,twin,easy,https://sarah-cheung1992.wixsite.com/wanderlust,
2816221886,FALSE,finalized,2,8/16/2020 13:05:13,1,1,,Accommodation,0,1,1,,,sc-experience,772cc82f-01db-447c-9174-5f4c6d882e55,0,00:00.0,0.025170982,,Resort,twin,hard,https://kalamazoomenutech.wixsite.com/mysite,
2816220373,FALSE,finalized,5,8/16/2020 13:09:57,1,0.6001,,Accommodation,0,1,1,,,sc-experience,80bca949-01ca-4757-a078-ac5fde0f7e14,0,00:00.0,0.026410633,,Resort,twin,hard,https://cyril61278.wixsite.com/monsite,
2816221889,FALSE,finalized,3,8/16/2020 13:06:07,1,1,,Sports and Recreation,0,1,1,,,sc-experience,01606957-9d97-478b-8b48-5154d33ab306,1,00:00.0,0.196985584,,Travel-Leisure,twin,easy,https://armiechn.wixsite.com/japanslackerguide,
2816221893,FALSE,finalized,3,8/16/2020 13:05:48,1,1,,Sports and Recreation,0,1,1,,,sc-experience,667b39d4-72c8-4785-89d9-41dce9cb4c49,1,00:00.0,0.205214472,,Travel-Leisure,twin,easy,https://cruisetourstauranga.wixsite.com/mysite,
